goos: windows
goarch: amd64
pkg: cogproto/baseline
cpu: AMD Ryzen 9 7950X3D 16-Core Processor          
BenchmarkCP/scatter/proj/Sweep-32         	  308622	       765.6 ns/op	     129 B/op	       2 allocs/op
BenchmarkCP/scatter/proj/SweepAll-32      	  324604	       741.8 ns/op	      81 B/op	       1 allocs/op
BenchmarkCP/scatter/lospair/Sweep-32      	  308644	       797.2 ns/op	     135 B/op	       2 allocs/op
BenchmarkCP/scatter/lospair/SweepAll-32   	  310981	       780.5 ns/op	      87 B/op	       1 allocs/op
BenchmarkCP/scatter/sight/Sweep-32        	  215460	      1133 ns/op	     169 B/op	       2 allocs/op
BenchmarkCP/scatter/sight/SweepAll-32     	  204266	      1184 ns/op	     131 B/op	       2 allocs/op
BenchmarkCP/scatter/losmap/Sweep-32       	  118407	      2033 ns/op	     269 B/op	       4 allocs/op
BenchmarkCP/scatter/losmap/SweepAll-32    	   31192	      7839 ns/op	     853 B/op	      17 allocs/op
BenchmarkCP/rooms16/proj/Sweep-32         	   79377	      3039 ns/op	     135 B/op	       2 allocs/op
BenchmarkCP/rooms16/proj/SweepAll-32      	   78378	      3054 ns/op	      87 B/op	       1 allocs/op
BenchmarkCP/rooms16/lospair/Sweep-32      	   75358	      3541 ns/op	     153 B/op	       2 allocs/op
BenchmarkCP/rooms16/lospair/SweepAll-32   	   66398	      3566 ns/op	     105 B/op	       1 allocs/op
BenchmarkCP/rooms16/sight/Sweep-32        	   47817	      5064 ns/op	     275 B/op	       5 allocs/op
BenchmarkCP/rooms16/sight/SweepAll-32     	   43795	      5514 ns/op	     261 B/op	       4 allocs/op
BenchmarkCP/rooms16/losmap/Sweep-32       	   18388	     13220 ns/op	     966 B/op	      19 allocs/op
BenchmarkCP/rooms16/losmap/SweepAll-32    	    6994	     34225 ns/op	    2768 B/op	      57 allocs/op
BenchmarkCP/rooms16cells/proj/Sweep-32    	   63488	      3741 ns/op	     135 B/op	       2 allocs/op
BenchmarkCP/rooms16cells/proj/SweepAll-32 	   60984	      3763 ns/op	      87 B/op	       1 allocs/op
BenchmarkCP/rooms16cells/lospair/Sweep-32 	   52915	      4678 ns/op	     153 B/op	       2 allocs/op
BenchmarkCP/rooms16cells/lospair/SweepAll-32         	   52069	      4578 ns/op	     105 B/op	       1 allocs/op
BenchmarkCP/rooms16cells/sight/Sweep-32              	   23905	     10202 ns/op	     275 B/op	       5 allocs/op
BenchmarkCP/rooms16cells/sight/SweepAll-32           	   21116	     11409 ns/op	     261 B/op	       4 allocs/op
BenchmarkCP/rooms16cells/losmap/Sweep-32             	    5920	     41177 ns/op	     999 B/op	      20 allocs/op
BenchmarkCP/rooms16cells/losmap/SweepAll-32          	    1875	    119497 ns/op	    2759 B/op	      56 allocs/op
BenchmarkCP/halls64/proj/Sweep-32                    	  238021	      1020 ns/op	     130 B/op	       2 allocs/op
BenchmarkCP/halls64/proj/SweepAll-32                 	  211783	       984.7 ns/op	      82 B/op	       1 allocs/op
BenchmarkCP/halls64/lospair/Sweep-32                 	  232444	      1032 ns/op	     134 B/op	       2 allocs/op
BenchmarkCP/halls64/lospair/SweepAll-32              	  235610	      1000 ns/op	      86 B/op	       1 allocs/op
BenchmarkCP/halls64/sight/Sweep-32                   	  213134	      1195 ns/op	     175 B/op	       2 allocs/op
BenchmarkCP/halls64/sight/SweepAll-32                	  205185	      1176 ns/op	     129 B/op	       2 allocs/op
BenchmarkCP/halls64/losmap/Sweep-32                  	  104606	      2411 ns/op	     471 B/op	       9 allocs/op
BenchmarkCP/halls64/losmap/SweepAll-32               	   66974	      3726 ns/op	     812 B/op	      16 allocs/op
BenchmarkCP/arena1024/proj/Sweep-32                  	  276061	       907.0 ns/op	     168 B/op	       2 allocs/op
BenchmarkCP/arena1024/body/Sweep-32                  	  276627	       876.4 ns/op	     165 B/op	       2 allocs/op
BenchmarkGox2d/scatter/proj/Sweep-32                 	  791686	       299.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/proj/SweepAll-32              	  802352	       297.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/lospair/Sweep-32              	  742321	       314.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/lospair/SweepAll-32           	  769674	       311.4 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/sight/Sweep-32                	  516240	       436.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/sight/SweepAll-32             	  536216	       445.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/losmap/Sweep-32               	  330459	       742.9 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/losmap/SweepAll-32            	  100846	      2487 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/proj/Sweep-32                 	  692220	       331.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/proj/SweepAll-32              	  726391	       330.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/lospair/Sweep-32              	  657048	       352.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/lospair/SweepAll-32           	  690945	       347.0 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/sight/Sweep-32                	  507367	       464.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/sight/SweepAll-32             	  471975	       530.4 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/losmap/Sweep-32               	  476918	       497.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/losmap/SweepAll-32            	   81774	      3034 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/proj/Sweep-32            	  622534	       341.9 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/proj/SweepAll-32         	  677851	       344.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/lospair/Sweep-32         	  585637	       375.3 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/lospair/SweepAll-32      	  615542	       369.2 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/sight/Sweep-32           	  431188	       539.4 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/sight/SweepAll-32        	  378184	       647.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/losmap/Sweep-32          	  388896	       587.3 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/losmap/SweepAll-32       	   56175	      4368 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/proj/Sweep-32                 	  997173	       229.4 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/proj/SweepAll-32              	 1000000	       229.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/lospair/Sweep-32              	  914842	       232.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/lospair/SweepAll-32           	 1040324	       237.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/sight/Sweep-32                	  859537	       285.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/sight/SweepAll-32             	  866332	       275.0 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/losmap/Sweep-32               	  652527	       364.5 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/losmap/SweepAll-32            	  284848	       856.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/arena1024/proj/Sweep-32               	  806992	       283.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/arena1024/body/Sweep-32               	  619194	       372.7 ns/op	      96 B/op	       1 allocs/op
PASS
