name	median	min	max	runs	allocs
BenchmarkStatic/rooms16cells/bvh4/lospair/Sweep	275.1	269.4	281.6	3	0
BenchmarkStatic/rooms16cells/bvh4/lospair/Blocked	266.7	262.7	277.1	3	0
BenchmarkStatic/rooms16cells/bvh4/lospair/SweepAll	305.1	290.7	309.8	3	0
BenchmarkStatic/rooms16cells/bvh4/sight/Sweep	474.8	456.5	483.5	3	0
BenchmarkStatic/rooms16cells/bvh4/sight/Blocked	334.8	330.8	345.1	3	0
BenchmarkStatic/rooms16cells/bvh4/sight/SweepAll	595.7	574.5	605.9	3	0
BenchmarkStatic/rooms16cells/bvh4/losmap/Sweep	541.1	532.2	591.9	3	0
BenchmarkStatic/rooms16cells/bvh4/losmap/Blocked	330.7	320.4	359.8	3	0
BenchmarkStatic/rooms16cells/bvh4/losmap/SweepAll	4651.0	4570.0	5405.0	3	0
BenchmarkStatic/rooms16cells/bvh8/proj/Sweep	284.8	278.3	400.9	3	0
BenchmarkStatic/rooms16cells/bvh8/proj/Blocked	289.3	282.7	360.6	3	0
BenchmarkStatic/rooms16cells/bvh8/proj/SweepAll	304.3	297.1	390.4	3	0
BenchmarkStatic/rooms16cells/bvh8/body/Sweep	460.5	447.0	581.0	3	0
BenchmarkStatic/rooms16cells/bvh8/body/Blocked	419.5	407.3	505.9	3	0
BenchmarkStatic/rooms16cells/bvh8/body/SweepAll	476.9	464.4	542.4	3	0
BenchmarkStatic/rooms16cells/bvh8/lospair/Sweep	333.1	324.4	413.0	3	0
BenchmarkStatic/rooms16cells/bvh8/lospair/Blocked	313.7	305.2	331.1	3	0
BenchmarkStatic/rooms16cells/bvh8/lospair/SweepAll	351.3	343.1	360.2	3	0
BenchmarkStatic/rooms16cells/bvh8/sight/Sweep	570.7	550.6	573.8	3	0
BenchmarkStatic/rooms16cells/bvh8/sight/Blocked	392.0	379.3	397.0	3	0
BenchmarkStatic/rooms16cells/bvh8/sight/SweepAll	707.2	690.1	720.7	3	0
BenchmarkStatic/rooms16cells/bvh8/losmap/Sweep	657.8	636.9	661.3	3	0
BenchmarkStatic/rooms16cells/bvh8/losmap/Blocked	374.3	366.8	384.2	3	0
BenchmarkStatic/rooms16cells/bvh8/losmap/SweepAll	5808.0	5679.0	5948.0	3	0
BenchmarkStatic/halls64/linear/proj/Sweep	2575.0	2519.0	2699.0	3	0
BenchmarkStatic/halls64/linear/proj/Blocked	2591.0	2560.0	2660.0	3	0
BenchmarkStatic/halls64/linear/proj/SweepAll	2454.0	2365.0	2469.0	3	0
BenchmarkStatic/halls64/linear/losmap/Sweep	2854.0	2760.0	2905.0	3	0
BenchmarkStatic/halls64/linear/losmap/Blocked	2890.0	2764.0	2962.0	3	0
BenchmarkStatic/halls64/linear/losmap/SweepAll	2754.0	2655.0	2761.0	3	0
BenchmarkStatic/halls64/grid1m/proj/Sweep	30.3	28.3	30.4	3	0
BenchmarkStatic/halls64/grid1m/proj/Blocked	30.2	28.7	30.6	3	0
BenchmarkStatic/halls64/grid1m/proj/SweepAll	30.1	28.9	30.8	3	0
BenchmarkStatic/halls64/grid1m/body/Sweep	43.6	40.6	43.8	3	0
BenchmarkStatic/halls64/grid1m/body/Blocked	40.2	39.8	40.4	3	0
BenchmarkStatic/halls64/grid1m/body/SweepAll	41.5	41.5	41.5	3	0
BenchmarkStatic/halls64/grid1m/lospair/Sweep	41.7	40.0	42.3	3	0
BenchmarkStatic/halls64/grid1m/lospair/Blocked	39.8	38.5	40.0	3	0
BenchmarkStatic/halls64/grid1m/lospair/SweepAll	41.3	40.5	46.2	3	0
BenchmarkStatic/halls64/grid1m/sight/Sweep	267.1	266.8	270.5	3	0
BenchmarkStatic/halls64/grid1m/sight/Blocked	237.5	231.9	238.6	3	0
BenchmarkStatic/halls64/grid1m/sight/SweepAll	294.0	278.3	298.9	3	0
BenchmarkStatic/halls64/grid1m/losmap/Sweep	510.1	482.3	515.1	3	0
BenchmarkStatic/halls64/grid1m/losmap/Blocked	445.5	413.9	445.6	3	0
BenchmarkStatic/halls64/grid1m/losmap/SweepAll	2831.0	2702.0	2939.0	3	0
BenchmarkStatic/halls64/grid2m/proj/Sweep	27.9	27.5	29.1	3	0
BenchmarkStatic/halls64/grid2m/proj/Blocked	25.8	24.4	25.9	3	0
BenchmarkStatic/halls64/grid2m/proj/SweepAll	27.8	24.6	28.5	3	0
BenchmarkStatic/halls64/grid2m/body/Sweep	32.6	30.4	32.8	3	0
BenchmarkStatic/halls64/grid2m/body/Blocked	31.2	27.7	33.0	3	0
BenchmarkStatic/halls64/grid2m/body/SweepAll	31.5	29.4	33.1	3	0
BenchmarkStatic/halls64/grid2m/lospair/Sweep	32.3	31.1	33.0	3	0
BenchmarkStatic/halls64/grid2m/lospair/Blocked	30.3	29.2	31.3	3	0
BenchmarkStatic/halls64/grid2m/lospair/SweepAll	30.8	27.8	31.4	3	0
BenchmarkStatic/halls64/grid2m/sight/Sweep	164.2	156.7	165.0	3	0
BenchmarkStatic/halls64/grid2m/sight/Blocked	142.8	138.0	145.5	3	0
BenchmarkStatic/halls64/grid2m/sight/SweepAll	172.7	169.0	186.2	3	0
BenchmarkStatic/halls64/grid2m/losmap/Sweep	302.2	293.9	314.5	3	0
BenchmarkStatic/halls64/grid2m/losmap/Blocked	262.4	251.7	275.6	3	0
BenchmarkStatic/halls64/grid2m/losmap/SweepAll	1587.0	1521.0	2010.0	3	0
BenchmarkStatic/halls64/grid4m/proj/Sweep	29.4	27.7	29.6	3	0
BenchmarkStatic/halls64/grid4m/proj/Blocked	25.9	24.0	26.4	3	0
BenchmarkStatic/halls64/grid4m/proj/SweepAll	27.2	24.9	27.5	3	0
BenchmarkStatic/halls64/grid4m/body/Sweep	33.5	29.8	35.6	3	0
BenchmarkStatic/halls64/grid4m/body/Blocked	30.1	25.9	30.9	3	0
BenchmarkStatic/halls64/grid4m/body/SweepAll	29.1	27.2	30.1	3	0
BenchmarkStatic/halls64/grid4m/lospair/Sweep	30.5	29.9	34.7	3	0
BenchmarkStatic/halls64/grid4m/lospair/Blocked	29.4	24.9	34.1	3	0
BenchmarkStatic/halls64/grid4m/lospair/SweepAll	29.1	26.7	29.7	3	0
BenchmarkStatic/halls64/grid4m/sight/Sweep	88.3	82.6	89.6	3	0
BenchmarkStatic/halls64/grid4m/sight/Blocked	78.3	70.8	79.1	3	0
BenchmarkStatic/halls64/grid4m/sight/SweepAll	94.2	89.5	101.0	3	0
BenchmarkStatic/halls64/grid4m/losmap/Sweep	208.7	203.2	215.8	3	0
BenchmarkStatic/halls64/grid4m/losmap/Blocked	176.2	170.9	177.1	3	0
BenchmarkStatic/halls64/grid4m/losmap/SweepAll	1006.0	985.4	1020.0	3	0
BenchmarkStatic/halls64/grid8m/proj/Sweep	32.2	31.9	32.6	3	0
BenchmarkStatic/halls64/grid8m/proj/Blocked	29.7	28.4	29.9	3	0
BenchmarkStatic/halls64/grid8m/proj/SweepAll	28.6	26.3	30.3	3	0
BenchmarkStatic/halls64/grid8m/body/Sweep	35.3	32.5	37.5	3	0
BenchmarkStatic/halls64/grid8m/body/Blocked	30.6	29.0	31.7	3	0
BenchmarkStatic/halls64/grid8m/body/SweepAll	32.5	29.0	33.5	3	0
BenchmarkStatic/halls64/grid8m/lospair/Sweep	32.9	29.3	34.8	3	0
BenchmarkStatic/halls64/grid8m/lospair/Blocked	29.7	29.7	30.9	3	0
BenchmarkStatic/halls64/grid8m/lospair/SweepAll	30.6	27.9	32.7	3	0
BenchmarkStatic/halls64/grid8m/sight/Sweep	52.8	48.3	54.2	3	0
BenchmarkStatic/halls64/grid8m/sight/Blocked	45.6	41.2	46.8	3	0
BenchmarkStatic/halls64/grid8m/sight/SweepAll	50.5	49.4	52.8	3	0
BenchmarkStatic/halls64/grid8m/losmap/Sweep	161.7	160.9	165.5	3	0
BenchmarkStatic/halls64/grid8m/losmap/Blocked	133.0	132.5	135.6	3	0
BenchmarkStatic/halls64/grid8m/losmap/SweepAll	716.2	711.5	744.3	3	0
BenchmarkStatic/halls64/bvh2/proj/Sweep	137.0	134.2	138.6	3	0
BenchmarkStatic/halls64/bvh2/proj/Blocked	136.6	134.1	139.9	3	0
BenchmarkStatic/halls64/bvh2/proj/SweepAll	139.7	138.6	147.9	3	0
BenchmarkStatic/halls64/bvh2/body/Sweep	156.1	150.7	168.8	3	0
BenchmarkStatic/halls64/bvh2/body/Blocked	151.4	149.7	155.1	3	0
BenchmarkStatic/halls64/bvh2/body/SweepAll	157.8	154.7	164.3	3	0
BenchmarkStatic/halls64/bvh2/lospair/Sweep	140.0	136.8	145.7	3	0
BenchmarkStatic/halls64/bvh2/lospair/Blocked	136.8	134.8	140.9	3	0
BenchmarkStatic/halls64/bvh2/lospair/SweepAll	140.9	138.8	146.0	3	0
BenchmarkStatic/halls64/bvh2/sight/Sweep	167.7	165.6	173.4	3	0
BenchmarkStatic/halls64/bvh2/sight/Blocked	149.0	148.0	154.1	3	0
BenchmarkStatic/halls64/bvh2/sight/SweepAll	174.4	173.8	179.9	3	0
BenchmarkStatic/halls64/bvh2/losmap/Sweep	280.8	274.2	291.2	3	0
BenchmarkStatic/halls64/bvh2/losmap/Blocked	178.8	174.9	180.6	3	0
BenchmarkStatic/halls64/bvh2/losmap/SweepAll	786.2	772.6	808.3	3	0
BenchmarkStatic/halls64/bvh4/proj/Sweep	155.5	154.5	158.9	3	0
BenchmarkStatic/halls64/bvh4/proj/Blocked	149.3	149.1	152.3	3	0
BenchmarkStatic/halls64/bvh4/proj/SweepAll	153.0	152.9	156.2	3	0
BenchmarkStatic/halls64/bvh4/body/Sweep	231.9	230.0	233.7	3	0
BenchmarkStatic/halls64/bvh4/body/Blocked	230.5	227.3	237.1	3	0
BenchmarkStatic/halls64/bvh4/body/SweepAll	239.9	238.8	244.0	3	0
BenchmarkStatic/halls64/bvh4/lospair/Sweep	161.0	159.3	162.6	3	0
BenchmarkStatic/halls64/bvh4/lospair/Blocked	149.6	149.3	154.6	3	0
BenchmarkStatic/halls64/bvh4/lospair/SweepAll	156.4	155.4	165.8	3	0
BenchmarkStatic/halls64/bvh4/sight/Sweep	201.2	200.3	205.9	3	0
BenchmarkStatic/halls64/bvh4/sight/Blocked	165.2	163.6	171.1	3	0
BenchmarkStatic/halls64/bvh4/sight/SweepAll	202.1	200.6	205.2	3	0
BenchmarkStatic/halls64/bvh4/losmap/Sweep	333.1	329.5	352.2	3	0
BenchmarkStatic/halls64/bvh4/losmap/Blocked	189.4	187.6	194.4	3	0
BenchmarkStatic/halls64/bvh4/losmap/SweepAll	925.3	922.1	953.8	3	0
BenchmarkStatic/halls64/bvh8/proj/Sweep	172.4	169.8	179.0	3	0
BenchmarkStatic/halls64/bvh8/proj/Blocked	164.8	164.7	168.4	3	0
BenchmarkStatic/halls64/bvh8/proj/SweepAll	170.8	169.3	176.7	3	0
BenchmarkStatic/halls64/bvh8/body/Sweep	320.7	316.5	334.2	3	0
BenchmarkStatic/halls64/bvh8/body/Blocked	322.1	314.9	325.4	3	0
BenchmarkStatic/halls64/bvh8/body/SweepAll	324.8	324.6	338.5	3	0
BenchmarkStatic/halls64/bvh8/lospair/Sweep	180.3	179.3	187.5	3	0
BenchmarkStatic/halls64/bvh8/lospair/Blocked	167.5	166.6	172.6	3	0
BenchmarkStatic/halls64/bvh8/lospair/SweepAll	176.1	176.1	179.9	3	0
BenchmarkStatic/halls64/bvh8/sight/Sweep	224.5	223.1	229.7	3	0
BenchmarkStatic/halls64/bvh8/sight/Blocked	180.7	180.3	186.6	3	0
BenchmarkStatic/halls64/bvh8/sight/SweepAll	224.2	223.9	232.6	3	0
BenchmarkStatic/halls64/bvh8/losmap/Sweep	373.2	371.4	388.8	3	0
BenchmarkStatic/halls64/bvh8/losmap/Blocked	209.3	205.6	215.9	3	0
BenchmarkStatic/halls64/bvh8/losmap/SweepAll	1028.0	1022.0	1054.0	3	0
BenchmarkBody/crowd256/linear/proj/Sweep	2430.0	2429.0	2554.0	3	0
BenchmarkBody/crowd256/linear/proj/Blocked	2502.0	2421.0	2529.0	3	0
BenchmarkBody/crowd256/linear/proj/SweepAll	2319.0	2267.0	2358.0	3	0
BenchmarkBody/crowd256/linear/body/Sweep	2656.0	2624.0	2674.0	3	0
BenchmarkBody/crowd256/linear/body/Blocked	2735.0	2633.0	3067.0	3	0
BenchmarkBody/crowd256/linear/body/SweepAll	2535.0	2456.0	2544.0	3	0
BenchmarkBody/crowd256/linear/lospair/Sweep	2483.0	2442.0	2505.0	3	0
BenchmarkBody/crowd256/linear/lospair/Blocked	2457.0	2429.0	2521.0	3	0
BenchmarkBody/crowd256/linear/lospair/SweepAll	2388.0	2274.0	2469.0	3	0
BenchmarkBody/crowd256/linear/sight/Sweep	2547.0	2470.0	2569.0	3	0
BenchmarkBody/crowd256/linear/sight/Blocked	2542.0	2471.0	2553.0	3	0
BenchmarkBody/crowd256/linear/sight/SweepAll	2444.0	2375.0	2694.0	3	0
BenchmarkBody/crowd256/grid1m/proj/Sweep	90.9	89.6	92.7	3	0
BenchmarkBody/crowd256/grid1m/proj/Blocked	45.8	43.4	46.4	3	0
BenchmarkBody/crowd256/grid1m/proj/SweepAll	88.0	85.3	88.4	3	0
BenchmarkBody/crowd256/grid1m/body/Sweep	187.6	182.2	190.3	3	0
BenchmarkBody/crowd256/grid1m/body/Blocked	45.5	45.0	48.5	3	0
BenchmarkBody/crowd256/grid1m/body/SweepAll	187.5	186.9	208.1	3	0
BenchmarkBody/crowd256/grid1m/lospair/Sweep	182.2	181.3	186.1	3	0
BenchmarkBody/crowd256/grid1m/lospair/Blocked	54.0	48.8	57.6	3	0
BenchmarkBody/crowd256/grid1m/lospair/SweepAll	183.2	182.6	188.6	3	0
BenchmarkBody/crowd256/grid1m/sight/Sweep	161.8	161.1	168.0	3	0
BenchmarkBody/crowd256/grid1m/sight/Blocked	99.3	98.8	104.9	3	0
BenchmarkBody/crowd256/grid1m/sight/SweepAll	1006.0	996.9	1015.0	3	0
BenchmarkBody/crowd256/grid2m/proj/Sweep	111.0	110.9	117.4	3	0
BenchmarkBody/crowd256/grid2m/proj/Blocked	54.8	47.9	60.6	3	0
BenchmarkBody/crowd256/grid2m/proj/SweepAll	109.1	107.6	112.2	3	0
BenchmarkBody/crowd256/grid2m/body/Sweep	194.1	192.2	198.1	3	0
BenchmarkBody/crowd256/grid2m/body/Blocked	48.3	43.0	53.0	3	0
BenchmarkBody/crowd256/grid2m/body/SweepAll	193.4	192.9	200.4	3	0
BenchmarkBody/crowd256/grid2m/lospair/Sweep	184.0	183.8	192.0	3	0
BenchmarkBody/crowd256/grid2m/lospair/Blocked	59.5	47.7	64.5	3	0
BenchmarkBody/crowd256/grid2m/lospair/SweepAll	185.2	184.6	190.6	3	0
BenchmarkBody/crowd256/grid2m/sight/Sweep	242.4	241.3	250.3	3	0
BenchmarkBody/crowd256/grid2m/sight/Blocked	92.0	88.2	94.0	3	0
BenchmarkBody/crowd256/grid2m/sight/SweepAll	798.3	792.7	816.3	3	0
BenchmarkBody/crowd256/grid4m/proj/Sweep	179.6	177.7	186.7	3	0
BenchmarkBody/crowd256/grid4m/proj/Blocked	97.6	97.2	100.1	3	0
BenchmarkBody/crowd256/grid4m/proj/SweepAll	172.7	171.6	177.8	3	0
BenchmarkBody/crowd256/grid4m/body/Sweep	258.8	257.0	263.9	3	0
BenchmarkBody/crowd256/grid4m/body/Blocked	75.2	74.9	79.4	3	0
BenchmarkBody/crowd256/grid4m/body/SweepAll	252.4	249.7	259.3	3	0
BenchmarkBody/crowd256/grid4m/lospair/Sweep	244.2	241.9	253.7	3	0
BenchmarkBody/crowd256/grid4m/lospair/Blocked	89.5	89.4	91.0	3	0
BenchmarkBody/crowd256/grid4m/lospair/SweepAll	236.8	236.7	245.2	3	0
BenchmarkBody/crowd256/grid4m/sight/Sweep	479.3	478.9	490.6	3	0
BenchmarkBody/crowd256/grid4m/sight/Blocked	110.4	110.1	112.2	3	0
BenchmarkBody/crowd256/grid4m/sight/SweepAll	730.3	726.1	743.0	3	0
BenchmarkBody/crowd256/grid8m/proj/Sweep	357.4	355.2	366.4	3	0
BenchmarkBody/crowd256/grid8m/proj/Blocked	191.3	191.2	199.0	3	0
BenchmarkBody/crowd256/grid8m/proj/SweepAll	339.0	337.1	350.3	3	0
BenchmarkBody/crowd256/grid8m/body/Sweep	458.4	457.7	470.8	3	0
BenchmarkBody/crowd256/grid8m/body/Blocked	140.2	139.7	143.8	3	0
BenchmarkBody/crowd256/grid8m/body/SweepAll	438.3	437.4	447.9	3	0
BenchmarkBody/crowd256/grid8m/lospair/Sweep	422.0	417.3	434.3	3	0
BenchmarkBody/crowd256/grid8m/lospair/Blocked	161.2	160.1	168.0	3	0
BenchmarkBody/crowd256/grid8m/lospair/SweepAll	406.1	402.3	416.2	3	0
BenchmarkBody/crowd256/grid8m/sight/Sweep	877.3	874.0	906.2	3	0
BenchmarkBody/crowd256/grid8m/sight/Blocked	155.2	152.3	159.2	3	0
BenchmarkBody/crowd256/grid8m/sight/SweepAll	881.7	871.8	919.6	3	0
BenchmarkBody/crowd256/bvh2/proj/Sweep	248.4	239.6	254.9	3	0
BenchmarkBody/crowd256/bvh2/proj/Blocked	170.8	166.2	174.3	3	0
BenchmarkBody/crowd256/bvh2/proj/SweepAll	254.3	245.5	263.1	3	0
BenchmarkBody/crowd256/bvh2/body/Sweep	331.2	320.1	431.7	3	0
BenchmarkBody/crowd256/bvh2/body/Blocked	166.6	159.2	203.6	3	0
BenchmarkBody/crowd256/bvh2/body/SweepAll	336.2	327.4	346.2	3	0
BenchmarkBody/crowd256/bvh2/lospair/Sweep	302.7	294.7	303.0	3	0
BenchmarkBody/crowd256/bvh2/lospair/Blocked	187.2	180.6	206.9	3	0
BenchmarkBody/crowd256/bvh2/lospair/SweepAll	346.2	332.8	388.3	3	0
BenchmarkBody/crowd256/bvh2/sight/Sweep	366.2	356.6	442.1	3	0
BenchmarkBody/crowd256/bvh2/sight/Blocked	195.1	187.5	219.1	3	0
BenchmarkBody/crowd256/bvh2/sight/SweepAll	749.0	721.5	819.6	3	0
BenchmarkBody/crowd256/bvh4/proj/Sweep	257.7	248.5	259.4	3	0
BenchmarkBody/crowd256/bvh4/proj/Blocked	172.3	167.3	177.0	3	0
BenchmarkBody/crowd256/bvh4/proj/SweepAll	264.9	250.9	303.4	3	0
BenchmarkBody/crowd256/bvh4/body/Sweep	338.5	330.9	588.5	3	0
BenchmarkBody/crowd256/bvh4/body/Blocked	166.5	159.8	236.6	3	0
BenchmarkBody/crowd256/bvh4/body/SweepAll	346.7	333.5	511.3	3	0
BenchmarkBody/crowd256/bvh4/lospair/Sweep	299.8	292.6	450.7	3	0
BenchmarkBody/crowd256/bvh4/lospair/Blocked	182.5	174.6	265.2	3	0
BenchmarkBody/crowd256/bvh4/lospair/SweepAll	339.1	329.7	479.3	3	0
BenchmarkBody/crowd256/bvh4/sight/Sweep	374.6	350.4	494.9	3	0
BenchmarkBody/crowd256/bvh4/sight/Blocked	185.5	179.2	207.6	3	0
BenchmarkBody/crowd256/bvh4/sight/SweepAll	706.9	682.6	948.0	3	0
BenchmarkBody/crowd256/bvh8/proj/Sweep	293.2	282.1	393.6	3	0
BenchmarkBody/crowd256/bvh8/proj/Blocked	190.3	182.1	250.8	3	0
BenchmarkBody/crowd256/bvh8/proj/SweepAll	292.8	287.3	378.6	3	0
BenchmarkBody/crowd256/bvh8/body/Sweep	380.2	367.8	421.0	3	0
BenchmarkBody/crowd256/bvh8/body/Blocked	179.2	170.5	203.0	3	0
BenchmarkBody/crowd256/bvh8/body/SweepAll	384.0	373.1	414.0	3	0
BenchmarkBody/crowd256/bvh8/lospair/Sweep	342.3	325.7	356.4	3	0
BenchmarkBody/crowd256/bvh8/lospair/Blocked	188.2	184.3	207.8	3	0
BenchmarkBody/crowd256/bvh8/lospair/SweepAll	365.0	355.6	386.5	3	0
BenchmarkBody/crowd256/bvh8/sight/Sweep	391.3	379.0	411.7	3	0
BenchmarkBody/crowd256/bvh8/sight/Blocked	183.8	179.3	200.3	3	0
BenchmarkBody/crowd256/bvh8/sight/SweepAll	695.7	675.2	744.7	3	0
BenchmarkBody/crowd256/bvh4stale4m/proj/Sweep	456.0	450.6	497.6	3	0
BenchmarkBody/crowd256/bvh4stale4m/proj/Blocked	254.0	248.3	270.1	3	0
BenchmarkBody/crowd256/bvh4stale4m/proj/SweepAll	417.1	410.7	444.5	3	0
BenchmarkBody/crowd256/bvh4stale4m/body/Sweep	572.6	563.6	618.3	3	0
BenchmarkBody/crowd256/bvh4stale4m/body/Blocked	216.9	214.9	228.6	3	0
BenchmarkBody/crowd256/bvh4stale4m/body/SweepAll	533.8	528.3	567.8	3	0
BenchmarkBody/crowd256/bvh4stale4m/lospair/Sweep	537.5	534.9	576.9	3	0
BenchmarkBody/crowd256/bvh4stale4m/lospair/Blocked	261.2	246.7	267.8	3	0
BenchmarkBody/crowd256/bvh4stale4m/lospair/SweepAll	555.4	528.4	568.8	3	0
BenchmarkBody/crowd256/bvh4stale4m/sight/Sweep	656.3	638.9	699.0	3	0
BenchmarkBody/crowd256/bvh4stale4m/sight/Blocked	228.3	221.4	239.4	3	0
BenchmarkBody/crowd256/bvh4stale4m/sight/SweepAll	1007.0	986.9	1076.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/proj/Sweep	1422.0	1378.0	1578.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/proj/Blocked	703.7	674.9	758.4	3	0
BenchmarkBody/crowd256/bvh4stale16m/proj/SweepAll	1217.0	1173.0	1328.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/body/Sweep	1659.0	1594.0	1783.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/body/Blocked	516.7	495.1	558.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/body/SweepAll	1418.0	1386.0	1559.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/lospair/Sweep	1622.0	1579.0	1776.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/lospair/Blocked	610.0	591.2	669.3	3	0
BenchmarkBody/crowd256/bvh4stale16m/lospair/SweepAll	1478.0	1424.0	1578.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/sight/Sweep	2095.0	2037.0	2486.0	3	0
BenchmarkBody/crowd256/bvh4stale16m/sight/Blocked	370.2	365.9	406.9	3	0
BenchmarkBody/crowd256/bvh4stale16m/sight/SweepAll	2186.0	2160.0	2440.0	3	0
BenchmarkBody/arena1024/linear/proj/Sweep	10336.0	9981.0	11148.0	3	0
BenchmarkBody/arena1024/linear/proj/Blocked	10304.0	9971.0	11006.0	3	0
BenchmarkBody/arena1024/linear/proj/SweepAll	9700.0	9345.0	10367.0	3	0
BenchmarkBody/arena1024/linear/body/Sweep	10512.0	10331.0	11910.0	3	0
BenchmarkBody/arena1024/linear/body/Blocked	10587.0	10256.0	11288.0	3	0
BenchmarkBody/arena1024/linear/body/SweepAll	9941.0	9666.0	10661.0	3	0
BenchmarkBody/arena1024/linear/lospair/Sweep	10325.0	9925.0	10779.0	3	0
BenchmarkBody/arena1024/linear/lospair/Blocked	10155.0	9897.0	10665.0	3	0
BenchmarkBody/arena1024/linear/lospair/SweepAll	9667.0	9306.0	10173.0	3	0
BenchmarkBody/arena1024/linear/sight/Sweep	10371.0	9955.0	10740.0	3	0
BenchmarkBody/arena1024/linear/sight/Blocked	10291.0	9993.0	10862.0	3	0
BenchmarkBody/arena1024/linear/sight/SweepAll	9765.0	9398.0	10222.0	3	0
BenchmarkBody/arena1024/grid1m/proj/Sweep	41.9	39.8	43.4	3	0
BenchmarkBody/arena1024/grid1m/proj/Blocked	36.2	33.7	37.5	3	0
BenchmarkBody/arena1024/grid1m/proj/SweepAll	40.3	36.7	41.8	3	0
BenchmarkBody/arena1024/grid1m/body/Sweep	71.1	66.6	75.5	3	0
BenchmarkBody/arena1024/grid1m/body/Blocked	46.3	43.5	48.8	3	0
BenchmarkBody/arena1024/grid1m/body/SweepAll	72.0	70.2	74.6	3	0
BenchmarkBody/arena1024/grid1m/lospair/Sweep	77.1	76.0	78.5	3	0
BenchmarkBody/arena1024/grid1m/lospair/Blocked	50.0	47.0	50.3	3	0
BenchmarkBody/arena1024/grid1m/lospair/SweepAll	78.4	74.3	86.6	3	0
BenchmarkBody/arena1024/grid1m/sight/Sweep	206.7	205.3	214.0	3	0
BenchmarkBody/arena1024/grid1m/sight/Blocked	168.7	168.1	184.0	3	0
BenchmarkBody/arena1024/grid1m/sight/SweepAll	550.5	529.0	600.2	3	0
BenchmarkBody/arena1024/grid2m/proj/Sweep	47.1	43.6	55.5	3	0
BenchmarkBody/arena1024/grid2m/proj/Blocked	38.7	37.8	40.5	3	0
BenchmarkBody/arena1024/grid2m/proj/SweepAll	45.3	43.6	49.5	3	0
BenchmarkBody/arena1024/grid2m/body/Sweep	81.0	78.4	83.8	3	0
BenchmarkBody/arena1024/grid2m/body/Blocked	51.5	47.3	53.9	3	0
BenchmarkBody/arena1024/grid2m/body/SweepAll	76.2	75.6	89.4	3	0
BenchmarkBody/arena1024/grid2m/lospair/Sweep	79.7	78.7	94.8	3	0
BenchmarkBody/arena1024/grid2m/lospair/Blocked	52.7	43.5	54.2	3	0
BenchmarkBody/arena1024/grid2m/lospair/SweepAll	77.9	77.6	82.4	3	0
BenchmarkBody/arena1024/grid2m/sight/Sweep	202.7	195.7	212.4	3	0
BenchmarkBody/arena1024/grid2m/sight/Blocked	141.0	136.9	146.6	3	0
BenchmarkBody/arena1024/grid2m/sight/SweepAll	427.0	412.3	436.5	3	0
BenchmarkBody/arena1024/grid4m/proj/Sweep	70.1	59.4	75.9	3	0
BenchmarkBody/arena1024/grid4m/proj/Blocked	57.5	52.6	58.8	3	0
BenchmarkBody/arena1024/grid4m/proj/SweepAll	67.8	57.5	70.1	3	0
BenchmarkBody/arena1024/grid4m/body/Sweep	107.0	103.7	112.9	3	0
BenchmarkBody/arena1024/grid4m/body/Blocked	70.0	57.7	73.5	3	0
BenchmarkBody/arena1024/grid4m/body/SweepAll	101.3	98.9	107.6	3	0
BenchmarkBody/arena1024/grid4m/lospair/Sweep	103.3	99.1	105.5	3	0
BenchmarkBody/arena1024/grid4m/lospair/Blocked	70.2	61.2	72.7	3	0
BenchmarkBody/arena1024/grid4m/lospair/SweepAll	101.6	94.9	102.1	3	0
BenchmarkBody/arena1024/grid4m/sight/Sweep	278.1	271.7	288.6	3	0
BenchmarkBody/arena1024/grid4m/sight/Blocked	137.8	133.4	142.9	3	0
BenchmarkBody/arena1024/grid4m/sight/SweepAll	377.0	367.2	386.7	3	0
BenchmarkBody/arena1024/grid8m/proj/Sweep	133.8	130.2	136.1	3	0
BenchmarkBody/arena1024/grid8m/proj/Blocked	109.4	105.8	113.1	3	0
BenchmarkBody/arena1024/grid8m/proj/SweepAll	129.5	122.7	130.0	3	0
BenchmarkBody/arena1024/grid8m/body/Sweep	171.8	167.6	174.7	3	0
BenchmarkBody/arena1024/grid8m/body/Blocked	119.3	113.8	121.0	3	0
BenchmarkBody/arena1024/grid8m/body/SweepAll	163.8	158.5	170.6	3	0
BenchmarkBody/arena1024/grid8m/lospair/Sweep	164.5	158.3	172.7	3	0
BenchmarkBody/arena1024/grid8m/lospair/Blocked	117.7	114.0	127.8	3	0
BenchmarkBody/arena1024/grid8m/lospair/SweepAll	154.8	151.8	170.1	3	0
BenchmarkBody/arena1024/grid8m/sight/Sweep	452.0	431.0	473.2	3	0
BenchmarkBody/arena1024/grid8m/sight/Blocked	167.5	162.2	186.8	3	0
BenchmarkBody/arena1024/grid8m/sight/SweepAll	437.8	422.5	468.1	3	0
BenchmarkBody/arena1024/bvh2/proj/Sweep	210.7	203.0	217.1	3	0
