goos: windows
goarch: amd64
pkg: cogproto/baseline
cpu: AMD Ryzen 9 7950X3D 16-Core Processor          
BenchmarkCP/scatter/proj/Sweep-32         	  307644	       740.2 ns/op	     129 B/op	       2 allocs/op
BenchmarkCP/scatter/proj/SweepAll-32      	  338610	       728.7 ns/op	      81 B/op	       1 allocs/op
BenchmarkCP/scatter/lospair/Sweep-32      	  307821	       784.0 ns/op	     135 B/op	       2 allocs/op
BenchmarkCP/scatter/lospair/SweepAll-32   	  318538	       772.8 ns/op	      87 B/op	       1 allocs/op
BenchmarkCP/scatter/sight/Sweep-32        	  220740	      1112 ns/op	     169 B/op	       2 allocs/op
BenchmarkCP/scatter/sight/SweepAll-32     	  206928	      1165 ns/op	     131 B/op	       2 allocs/op
BenchmarkCP/scatter/losmap/Sweep-32       	  123302	      1996 ns/op	     269 B/op	       4 allocs/op
BenchmarkCP/scatter/losmap/SweepAll-32    	   32004	      7640 ns/op	     853 B/op	      17 allocs/op
BenchmarkCP/rooms16/proj/Sweep-32         	   80395	      3081 ns/op	     135 B/op	       2 allocs/op
BenchmarkCP/rooms16/proj/SweepAll-32      	   81088	      2960 ns/op	      87 B/op	       1 allocs/op
BenchmarkCP/rooms16/lospair/Sweep-32      	   73514	      3204 ns/op	     153 B/op	       2 allocs/op
BenchmarkCP/rooms16/lospair/SweepAll-32   	   74793	      3166 ns/op	     105 B/op	       1 allocs/op
BenchmarkCP/rooms16/sight/Sweep-32        	   52248	      4503 ns/op	     275 B/op	       5 allocs/op
BenchmarkCP/rooms16/sight/SweepAll-32     	   50430	      4790 ns/op	     261 B/op	       4 allocs/op
BenchmarkCP/rooms16/losmap/Sweep-32       	   20340	     11675 ns/op	     966 B/op	      19 allocs/op
BenchmarkCP/rooms16/losmap/SweepAll-32    	    7941	     30102 ns/op	    2767 B/op	      56 allocs/op
BenchmarkCP/rooms16cells/proj/Sweep-32    	   69482	      3412 ns/op	     135 B/op	       2 allocs/op
BenchmarkCP/rooms16cells/proj/SweepAll-32 	   70470	      3381 ns/op	      87 B/op	       1 allocs/op
BenchmarkCP/rooms16cells/lospair/Sweep-32 	   58909	      4113 ns/op	     153 B/op	       2 allocs/op
BenchmarkCP/rooms16cells/lospair/SweepAll-32         	   58470	      4130 ns/op	     105 B/op	       1 allocs/op
BenchmarkCP/rooms16cells/sight/Sweep-32              	   26388	      9178 ns/op	     275 B/op	       5 allocs/op
BenchmarkCP/rooms16cells/sight/SweepAll-32           	   23049	     10389 ns/op	     261 B/op	       4 allocs/op
BenchmarkCP/rooms16cells/losmap/Sweep-32             	    6536	     37987 ns/op	    1000 B/op	      20 allocs/op
BenchmarkCP/rooms16cells/losmap/SweepAll-32          	    2138	    109898 ns/op	    2766 B/op	      56 allocs/op
BenchmarkCP/halls64/proj/Sweep-32                    	  263547	       904.8 ns/op	     130 B/op	       2 allocs/op
BenchmarkCP/halls64/proj/SweepAll-32                 	  276927	       881.9 ns/op	      82 B/op	       1 allocs/op
BenchmarkCP/halls64/lospair/Sweep-32                 	  269929	       910.8 ns/op	     134 B/op	       2 allocs/op
BenchmarkCP/halls64/lospair/SweepAll-32              	  266686	       896.2 ns/op	      86 B/op	       1 allocs/op
BenchmarkCP/halls64/sight/Sweep-32                   	  230043	      1053 ns/op	     175 B/op	       2 allocs/op
BenchmarkCP/halls64/sight/SweepAll-32                	  229870	      1045 ns/op	     129 B/op	       2 allocs/op
BenchmarkCP/halls64/losmap/Sweep-32                  	  116548	      2066 ns/op	     471 B/op	       9 allocs/op
BenchmarkCP/halls64/losmap/SweepAll-32               	   74518	      3364 ns/op	     812 B/op	      16 allocs/op
BenchmarkCP/arena1024/proj/Sweep-32                  	  279010	       818.8 ns/op	     168 B/op	       2 allocs/op
BenchmarkCP/arena1024/body/Sweep-32                  	  291800	       798.7 ns/op	     165 B/op	       2 allocs/op
BenchmarkGox2d/scatter/proj/Sweep-32                 	  821776	       321.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/proj/SweepAll-32              	  836236	       285.5 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/lospair/Sweep-32              	  775770	       293.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/lospair/SweepAll-32           	  776673	       291.9 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/sight/Sweep-32                	  587859	       410.9 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/sight/SweepAll-32             	  553147	       423.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/losmap/Sweep-32               	  341485	       698.3 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/scatter/losmap/SweepAll-32            	   98458	      2370 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/proj/Sweep-32                 	  743010	       306.9 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/proj/SweepAll-32              	  789187	       306.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/lospair/Sweep-32              	  678234	       330.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/lospair/SweepAll-32           	  742114	       321.3 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/sight/Sweep-32                	  524383	       434.5 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/sight/SweepAll-32             	  502218	       489.9 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/losmap/Sweep-32               	  523845	       461.9 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16/losmap/SweepAll-32            	   86557	      2822 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/proj/Sweep-32            	  759974	       309.2 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/proj/SweepAll-32         	  796653	       309.3 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/lospair/Sweep-32         	  648666	       340.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/lospair/SweepAll-32      	  698202	       337.2 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/sight/Sweep-32           	  420189	       498.3 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/sight/SweepAll-32        	  417224	       584.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/losmap/Sweep-32          	  445309	       532.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/rooms16cells/losmap/SweepAll-32       	   60792	      3930 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/proj/Sweep-32                 	 1000000	       212.6 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/proj/SweepAll-32              	 1000000	       210.7 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/lospair/Sweep-32              	 1000000	       214.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/lospair/SweepAll-32           	 1000000	       214.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/sight/Sweep-32                	  893288	       255.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/sight/SweepAll-32             	  896592	       249.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/losmap/Sweep-32               	  685419	       334.1 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/halls64/losmap/SweepAll-32            	  308071	       794.5 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/arena1024/proj/Sweep-32               	  904431	       262.8 ns/op	      24 B/op	       1 allocs/op
BenchmarkGox2d/arena1024/body/Sweep-32               	  727360	       332.7 ns/op	      96 B/op	       1 allocs/op
PASS
